"Wert"	"n"	"sum"
0.0	126	126
3.0	1	127
5.0	1	128
10.0	2	130
12.0	2	132
12.95	1	133
12.99	1	134
13.0	2	136
15.0	1	137
20.0	2	139
30.0	4	143
35.0	1	144
39.0	1	145
40.0	2	147
50.0	20	167
60.0	12	179
65.0	1	180
72.0	1	181
80.0	2	183
100.0	7	190
120.0	6	196
130.0	2	198
150.0	8	206
156.0	2	208
200.0	1	209
240.0	1	210
250.0	1	211
300.0	1	212
